transaction_id,date,client_id,banque,categorie,type,montant,solde_apres,ville,canal
TXN000841,2024-10-18,CLIENT_0147,LCL,Virement,Crédit,3317.39,10123.3,Strasbourg,Mobile
TXN000842,2024-03-21,CLIENT_0152,LCL,Salaire,Crédit,325.9,3582.56,Toulouse,Prélèvement
TXN000843,2024-06-13,CLIENT_0090,La Banque Postale,Alimentation,Débit,-117.57,12472.48,Paris,Prélèvement
TXN000844,2024-07-13,CLIENT_0015,Société Générale,Transport,Débit,-2479.9,5884.91,Bordeaux,Virement
TXN000845,2024-11-27,CLIENT_0079,BNP Paribas,Loisirs,Débit,-2276.42,515.25,Toulouse,Virement
TXN000846,2024-01-11,CLIENT_0109,La Banque Postale,Salaire,Crédit,1664.28,6644.1,Nantes,Prélèvement
TXN000847,2024-01-11,CLIENT_0097,La Banque Postale,Virement,Crédit,2960.55,14779.35,Nantes,Prélèvement
TXN000848,2024-10-20,CLIENT_0087,LCL,Transport,Débit,-254.64,9964.23,Toulouse,Virement
TXN000849,2024-11-10,CLIENT_0020,La Banque Postale,Loisirs,Débit,-1092.8,7202.75,Bordeaux,Prélèvement
TXN000850,2024-05-15,CLIENT_0160,BNP Paribas,Alimentation,Débit,-1435.93,11971.35,Lyon,Mobile
TXN000851,2024-06-21,CLIENT_0054,Crédit Agricole,Loisirs,Débit,-2003.96,6866.66,Lyon,Prélèvement
TXN000852,2024-09-15,CLIENT_0103,Crédit Agricole,Loisirs,Débit,-1352.17,2601.19,Strasbourg,Mobile
TXN000853,2024-04-02,CLIENT_0128,Société Générale,Alimentation,Débit,-1292.98,2391.35,Strasbourg,Prélèvement
TXN000854,2024-11-22,CLIENT_0112,La Banque Postale,Salaire,Crédit,4054.22,12718.01,Paris,Mobile
TXN000855,2024-04-12,CLIENT_0196,Crédit Agricole,Shopping,Débit,-604.73,11069.72,Nantes,Espèces
TXN000856,2024-06-12,CLIENT_0074,Société Générale,Transport,Débit,-2115.69,3637.49,Lille,Mobile
TXN000857,2024-04-30,CLIENT_0080,LCL,Épargne,Débit,-379.16,-70.59,Strasbourg,Mobile
TXN000858,2024-08-11,CLIENT_0035,BNP Paribas,Épargne,Débit,-97.32,1970.06,Lille,Prélèvement
TXN000859,2024-12-03,CLIENT_0185,LCL,Salaire,Crédit,921.13,12714.08,Paris,Carte bancaire
TXN000860,2024-02-12,CLIENT_0105,Crédit Agricole,Shopping,Débit,-2168.59,13458.91,Lyon,Espèces
TXN000861,2024-03-12,CLIENT_0134,La Banque Postale,Santé,Débit,-1837.53,13960.5,Lille,Espèces
TXN000862,2024-02-16,CLIENT_0150,LCL,Santé,Débit,-1934.11,4357.86,Bordeaux,Espèces
TXN000863,2024-04-21,CLIENT_0105,Crédit Agricole,Logement,Débit,-539.2,3755.48,Paris,Espèces
TXN000864,2024-09-30,CLIENT_0122,Société Générale,Shopping,Débit,-286.84,7959.05,Lille,Virement
TXN000865,2024-07-04,CLIENT_0006,La Banque Postale,Virement,Crédit,3592.57,12231.16,Paris,Carte bancaire
TXN000866,2024-12-19,CLIENT_0180,Crédit Agricole,Santé,Débit,-964.8,9403.71,Lyon,Mobile
TXN000867,2024-05-01,CLIENT_0101,Crédit Agricole,Virement,Crédit,1972.93,13601.73,Lille,Carte bancaire
TXN000868,2024-04-30,CLIENT_0162,Crédit Agricole,Loisirs,Débit,-2226.17,13696.31,Nantes,Carte bancaire
TXN000869,2024-05-20,CLIENT_0106,Crédit Agricole,Transport,Débit,-2351.54,6801.91,Nantes,Carte bancaire
TXN000870,2024-03-23,CLIENT_0141,Crédit Agricole,Loisirs,Débit,-882.88,8832.8,Strasbourg,Carte bancaire
TXN000871,2024-01-27,CLIENT_0103,Société Générale,Logement,Débit,-1978.59,1609.43,Lille,Prélèvement
TXN000872,2024-10-21,CLIENT_0197,Société Générale,Transport,Débit,-627.76,10560.24,Nantes,Prélèvement
TXN000873,2024-08-19,CLIENT_0045,La Banque Postale,Virement,Crédit,4373.85,1569.4,Toulouse,Prélèvement
TXN000874,2024-04-11,CLIENT_0147,Société Générale,Transport,Débit,-458.81,13084.05,Paris,Carte bancaire
TXN000875,2024-10-12,CLIENT_0119,Société Générale,Remboursement,Crédit,3151.81,13556.09,Lille,Virement
TXN000876,2024-01-26,CLIENT_0095,Société Générale,Épargne,Débit,-1502.98,1813.39,Lyon,Carte bancaire
TXN000877,2024-09-26,CLIENT_0127,BNP Paribas,Épargne,Débit,-2321.07,12322.49,Bordeaux,Virement
TXN000878,2024-04-07,CLIENT_0053,La Banque Postale,Loisirs,Débit,-1237.95,1518.09,Bordeaux,Prélèvement
TXN000879,2024-12-12,CLIENT_0075,Crédit Agricole,Santé,Débit,-1024.27,1762.11,Bordeaux,Mobile
TXN000880,2024-08-18,CLIENT_0003,LCL,Santé,Débit,-1712.25,6601.54,Marseille,Prélèvement
TXN000881,2024-12-20,CLIENT_0189,La Banque Postale,Épargne,Débit,-1784.77,10481.02,Lille,Carte bancaire
TXN000882,2024-02-18,CLIENT_0061,LCL,Salaire,Crédit,340.82,4659.37,Toulouse,Mobile
TXN000883,2024-12-09,CLIENT_0002,Crédit Agricole,Remboursement,Crédit,3562.35,12052.72,Nantes,Prélèvement
TXN000884,2024-07-21,CLIENT_0046,Crédit Agricole,Shopping,Débit,-2231.1,137.44,Marseille,Mobile
TXN000885,2024-09-09,CLIENT_0136,LCL,Shopping,Crédit,703.0,4418.42,Marseille,Prélèvement
TXN000886,2024-02-29,CLIENT_0072,Crédit Agricole,Shopping,Débit,-324.04,13011.03,Nantes,Prélèvement
TXN000887,2024-05-14,CLIENT_0133,Crédit Agricole,Remboursement,Crédit,4156.47,13864.11,Nantes,Virement
TXN000888,2024-06-10,CLIENT_0169,LCL,Virement,Crédit,3830.19,1844.6,Paris,Virement
TXN000889,2024-03-17,CLIENT_0181,LCL,Alimentation,Débit,-94.48,3533.47,Nantes,Carte bancaire
TXN000890,2024-09-10,CLIENT_0118,LCL,Alimentation,Débit,-2472.1,8193.25,Lyon,Virement
TXN000891,2024-03-04,CLIENT_0044,La Banque Postale,Shopping,Débit,-2171.09,2300.15,Lille,Mobile
TXN000892,2024-12-05,CLIENT_0002,La Banque Postale,Remboursement,Crédit,1101.36,14969.07,Marseille,Espèces
TXN000893,2024-02-09,CLIENT_0007,Crédit Agricole,Santé,Débit,-1693.89,13254.2,Lyon,Espèces
TXN000894,2024-07-10,CLIENT_0083,Société Générale,Remboursement,Crédit,4649.28,1144.08,Paris,Carte bancaire
TXN000895,2024-08-23,CLIENT_0153,BNP Paribas,Virement,Crédit,2297.57,14305.62,Toulouse,Carte bancaire
TXN000896,2024-12-01,CLIENT_0188,La Banque Postale,Remboursement,Crédit,4756.94,4536.19,Marseille,Virement
TXN000897,2024-01-25,CLIENT_0155,LCL,Loisirs,Débit,-143.56,596.22,Lyon,Espèces
TXN000898,2024-05-10,CLIENT_0006,Société Générale,Logement,Débit,-1928.34,5683.22,Marseille,Espèces
TXN000899,2024-07-25,CLIENT_0077,LCL,Loisirs,Débit,-2386.31,1889.09,Nantes,Prélèvement
TXN000900,2024-12-16,CLIENT_0095,La Banque Postale,Remboursement,Crédit,699.87,9815.56,Bordeaux,Espèces
TXN000901,2024-08-16,CLIENT_0194,LCL,Épargne,Débit,-1409.83,6057.59,Toulouse,Mobile
TXN000902,2024-04-05,CLIENT_0119,Société Générale,Épargne,Débit,-236.9,7456.79,Marseille,Espèces
TXN000903,2024-09-26,CLIENT_0021,LCL,Salaire,Crédit,465.65,6757.4,Lille,Virement
TXN000904,2024-03-06,CLIENT_0013,La Banque Postale,Loisirs,Débit,-1310.11,4079.97,Lyon,Carte bancaire
TXN000905,2024-09-19,CLIENT_0185,La Banque Postale,Transport,Débit,-1035.48,6702.18,Lille,Prélèvement
TXN000906,2024-05-10,CLIENT_0030,LCL,Remboursement,Crédit,454.76,7303.39,Marseille,Virement
TXN000907,2024-07-20,CLIENT_0151,LCL,Alimentation,Débit,-2192.5,4113.54,Strasbourg,Mobile
TXN000908,2024-05-15,CLIENT_0048,BNP Paribas,Shopping,Crédit,4363.16,2401.47,Lille,Carte bancaire
TXN000909,2024-08-10,CLIENT_0004,Société Générale,Salaire,Crédit,138.68,5621.47,Strasbourg,Espèces
TXN000910,2024-12-20,CLIENT_0125,Crédit Agricole,Épargne,Crédit,4830.73,8829.26,Toulouse,Espèces
TXN000911,2024-06-03,CLIENT_0005,Société Générale,Transport,Débit,-39.62,1234.64,Paris,Virement
TXN000912,2024-09-03,CLIENT_0138,Société Générale,Logement,Débit,-1092.29,9203.92,Lyon,Prélèvement
TXN000913,2024-08-25,CLIENT_0040,LCL,Logement,Débit,-59.43,2074.64,Strasbourg,Espèces
TXN000914,2024-01-11,CLIENT_0146,LCL,Virement,Crédit,2946.87,2620.75,Paris,Prélèvement
TXN000915,2024-01-05,CLIENT_0127,La Banque Postale,Transport,Débit,-1784.17,14682.05,Lille,Carte bancaire
TXN000916,2024-09-06,CLIENT_0174,LCL,Épargne,Débit,-1479.64,8978.18,Bordeaux,Carte bancaire
TXN000917,2024-09-27,CLIENT_0166,LCL,Alimentation,Débit,-793.05,484.41,Strasbourg,Carte bancaire
TXN000918,2024-09-10,CLIENT_0179,LCL,Remboursement,Crédit,4697.87,4874.84,Paris,Virement
TXN000919,2024-05-27,CLIENT_0151,Crédit Agricole,Santé,Débit,-1098.09,7368.36,Strasbourg,Virement
TXN000920,2024-05-30,CLIENT_0189,Crédit Agricole,Épargne,Crédit,4173.75,9933.16,Strasbourg,Virement
TXN000921,2024-11-14,CLIENT_0034,Société Générale,Santé,Débit,-1874.39,9839.38,Bordeaux,Virement
TXN000922,2024-11-06,CLIENT_0127,Crédit Agricole,Virement,Crédit,549.47,5947.76,Bordeaux,Virement
TXN000923,2024-10-12,CLIENT_0174,Société Générale,Alimentation,Crédit,1825.99,3542.52,Marseille,Mobile
TXN000924,2024-01-17,CLIENT_0144,Société Générale,Transport,Débit,-289.35,3013.7,Strasbourg,Prélèvement
TXN000925,2024-06-23,CLIENT_0039,La Banque Postale,Shopping,Débit,-1926.39,8133.85,Lyon,Carte bancaire
TXN000926,2024-08-12,CLIENT_0028,La Banque Postale,Virement,Crédit,4815.1,11214.35,Lyon,Mobile
TXN000927,2024-01-22,CLIENT_0053,Crédit Agricole,Salaire,Crédit,571.78,9263.85,Marseille,Prélèvement
TXN000928,2024-12-28,CLIENT_0026,Société Générale,Virement,Crédit,3821.73,7225.06,Toulouse,Prélèvement
TXN000929,2024-03-11,CLIENT_0197,BNP Paribas,Transport,Débit,-1100.58,5944.12,Bordeaux,Espèces
TXN000930,2024-06-23,CLIENT_0194,LCL,Loisirs,Débit,-217.66,5272.76,Toulouse,Virement
TXN000931,2024-03-18,CLIENT_0110,LCL,Salaire,Crédit,2137.52,3036.82,Nantes,Espèces
TXN000932,2024-09-21,CLIENT_0184,La Banque Postale,Shopping,Crédit,2240.76,11437.35,Lyon,Carte bancaire
TXN000933,2024-06-22,CLIENT_0101,BNP Paribas,Shopping,Débit,-1932.07,6228.12,Marseille,Mobile
TXN000934,2024-01-30,CLIENT_0175,La Banque Postale,Salaire,Crédit,4864.67,5999.23,Lille,Prélèvement
TXN000935,2024-06-25,CLIENT_0038,LCL,Alimentation,Débit,-2251.02,8961.22,Strasbourg,Virement
TXN000936,2024-10-05,CLIENT_0179,Crédit Agricole,Remboursement,Crédit,3952.29,9606.57,Nantes,Virement
TXN000937,2024-06-03,CLIENT_0190,Société Générale,Transport,Débit,-839.56,10739.03,Lille,Virement
TXN000938,2024-02-17,CLIENT_0194,Société Générale,Salaire,Crédit,2781.34,7580.71,Paris,Carte bancaire
TXN000939,2024-10-03,CLIENT_0078,LCL,Remboursement,Crédit,1330.52,12399.55,Lyon,Carte bancaire
TXN000940,2024-07-09,CLIENT_0167,BNP Paribas,Loisirs,Débit,-889.41,239.86,Strasbourg,Prélèvement
TXN000941,2024-10-20,CLIENT_0149,La Banque Postale,Alimentation,Débit,-2457.46,11983.51,Bordeaux,Prélèvement
TXN000942,2024-06-02,CLIENT_0036,LCL,Loisirs,Débit,-2038.62,8377.87,Bordeaux,Carte bancaire
TXN000943,2024-06-16,CLIENT_0093,LCL,Salaire,Crédit,2932.73,12254.06,Lyon,Virement
TXN000944,2024-12-30,CLIENT_0034,LCL,Épargne,Débit,-209.46,464.0,Bordeaux,Espèces
TXN000945,2024-02-09,CLIENT_0200,LCL,Shopping,Débit,-1009.87,8164.01,Lille,Mobile
TXN000946,2024-09-12,CLIENT_0188,LCL,Épargne,Crédit,3460.64,14191.21,Marseille,Virement
TXN000947,2024-09-15,CLIENT_0132,La Banque Postale,Logement,Débit,-1146.99,14504.49,Lyon,Virement
TXN000948,2024-08-21,CLIENT_0144,Crédit Agricole,Virement,Crédit,211.41,1931.02,Lyon,Mobile
TXN000949,2024-07-28,CLIENT_0040,BNP Paribas,Transport,Débit,-1431.55,124.37,Toulouse,Prélèvement
TXN000950,2024-07-10,CLIENT_0151,LCL,Loisirs,Débit,-74.8,1714.48,Paris,Prélèvement
TXN000951,2024-05-25,CLIENT_0141,Crédit Agricole,Santé,Débit,-1850.45,-467.67,Lyon,Carte bancaire
TXN000952,2024-08-01,CLIENT_0087,LCL,Virement,Crédit,2886.64,8269.34,Strasbourg,Mobile
TXN000953,2024-03-08,CLIENT_0115,Société Générale,Logement,Débit,-1155.04,6473.91,Toulouse,Carte bancaire
TXN000954,2024-11-15,CLIENT_0102,Crédit Agricole,Remboursement,Crédit,2077.66,3108.75,Paris,Espèces
TXN000955,2024-05-22,CLIENT_0198,Crédit Agricole,Transport,Crédit,3550.68,8365.92,Lyon,Mobile
TXN000956,2024-02-13,CLIENT_0146,La Banque Postale,Santé,Crédit,2732.08,11243.04,Bordeaux,Espèces
TXN000957,2024-09-14,CLIENT_0005,Crédit Agricole,Alimentation,Débit,-2340.77,2286.02,Bordeaux,Virement
TXN000958,2024-12-27,CLIENT_0156,Crédit Agricole,Remboursement,Crédit,2248.94,12007.28,Nantes,Mobile
TXN000959,2024-01-24,CLIENT_0112,Société Générale,Virement,Crédit,4316.77,-139.42,Nantes,Carte bancaire
TXN000960,2024-09-27,CLIENT_0139,Société Générale,Shopping,Débit,-232.11,14686.68,Lille,Virement
TXN000961,2024-04-03,CLIENT_0174,Société Générale,Loisirs,Débit,-389.8,14258.55,Paris,Mobile
TXN000962,2024-06-15,CLIENT_0082,Société Générale,Logement,Débit,-150.96,5544.07,Nantes,Prélèvement
TXN000963,2024-05-12,CLIENT_0062,La Banque Postale,Épargne,Crédit,4502.53,304.11,Bordeaux,Espèces
TXN000964,2024-09-17,CLIENT_0016,Crédit Agricole,Salaire,Crédit,1955.99,1283.76,Strasbourg,Mobile
TXN000965,2024-07-27,CLIENT_0005,Crédit Agricole,Transport,Débit,-1021.7,3122.98,Lyon,Virement
TXN000966,2024-10-11,CLIENT_0163,La Banque Postale,Logement,Débit,-1019.83,800.58,Bordeaux,Virement
TXN000967,2024-07-10,CLIENT_0138,LCL,Salaire,Crédit,4927.28,11621.37,Strasbourg,Carte bancaire
TXN000968,2024-01-01,CLIENT_0168,Société Générale,Virement,Crédit,4807.52,9121.31,Paris,Carte bancaire
TXN000969,2024-09-03,CLIENT_0090,Société Générale,Loisirs,Débit,-2099.52,5392.38,Lille,Carte bancaire
TXN000970,2024-03-23,CLIENT_0102,BNP Paribas,Salaire,Crédit,2837.25,4159.89,Marseille,Mobile
TXN000971,2024-05-23,CLIENT_0175,Crédit Agricole,Épargne,Débit,-1264.53,11931.88,Lille,Espèces
TXN000972,2024-05-19,CLIENT_0154,Crédit Agricole,Santé,Débit,-807.49,2764.67,Paris,Virement
TXN000973,2024-11-26,CLIENT_0045,LCL,Alimentation,Débit,-15.68,-351.53,Strasbourg,Espèces
TXN000974,2024-10-02,CLIENT_0008,LCL,Transport,Débit,-1624.5,701.61,Lyon,Prélèvement
TXN000975,2024-07-11,CLIENT_0197,BNP Paribas,Remboursement,Crédit,1821.93,2246.39,Lyon,Espèces
TXN000976,2024-07-08,CLIENT_0072,Crédit Agricole,Santé,Débit,-557.69,-193.38,Bordeaux,Carte bancaire
TXN000977,2024-11-10,CLIENT_0093,BNP Paribas,Loisirs,Débit,-556.76,14691.85,Lille,Espèces
TXN000978,2024-12-26,CLIENT_0164,LCL,Remboursement,Crédit,1084.98,2539.35,Lyon,Prélèvement
TXN000979,2024-10-18,CLIENT_0169,La Banque Postale,Salaire,Crédit,2495.36,8052.67,Marseille,Carte bancaire
TXN000980,2024-10-28,CLIENT_0059,La Banque Postale,Logement,Débit,-322.94,13970.23,Lille,Virement
TXN000981,2024-12-13,CLIENT_0065,La Banque Postale,Alimentation,Crédit,3480.28,7760.59,Strasbourg,Carte bancaire
TXN000982,2024-08-06,CLIENT_0105,Crédit Agricole,Alimentation,Crédit,1648.85,12587.29,Lyon,Mobile
TXN000983,2024-08-26,CLIENT_0185,Société Générale,Virement,Crédit,1839.29,11264.84,Paris,Prélèvement
TXN000984,2024-08-03,CLIENT_0050,Crédit Agricole,Salaire,Crédit,2271.86,-420.03,Lyon,Mobile
TXN000985,2024-01-13,CLIENT_0064,Société Générale,Santé,Crédit,2147.91,653.83,Marseille,Prélèvement
TXN000986,2024-06-08,CLIENT_0007,La Banque Postale,Transport,Débit,-246.33,6939.48,Toulouse,Prélèvement
TXN000987,2024-05-06,CLIENT_0086,La Banque Postale,Transport,Débit,-2397.21,12404.02,Bordeaux,Carte bancaire
TXN000988,2024-11-03,CLIENT_0115,La Banque Postale,Remboursement,Crédit,2220.72,982.9,Lyon,Carte bancaire
TXN000989,2024-02-01,CLIENT_0033,BNP Paribas,Alimentation,Débit,-2225.76,10247.14,Strasbourg,Carte bancaire
TXN000990,2024-06-03,CLIENT_0174,BNP Paribas,Remboursement,Crédit,3149.62,519.75,Paris,Prélèvement
TXN000991,2024-07-14,CLIENT_0154,La Banque Postale,Épargne,Débit,-1881.15,3113.24,Paris,Espèces
TXN000992,2024-07-15,CLIENT_0159,BNP Paribas,Virement,Crédit,3986.07,13139.04,Toulouse,Carte bancaire
TXN000993,2024-08-20,CLIENT_0027,BNP Paribas,Salaire,Crédit,1674.56,2483.46,Lyon,Mobile
TXN000994,2024-04-09,CLIENT_0091,LCL,Remboursement,Crédit,673.61,7387.92,Strasbourg,Mobile
TXN000995,2024-08-15,CLIENT_0080,La Banque Postale,Logement,Débit,-1993.58,437.61,Nantes,Mobile
TXN000996,2024-11-29,CLIENT_0038,LCL,Shopping,Débit,-2213.63,11520.18,Lille,Mobile
TXN000997,2024-06-24,CLIENT_0174,Société Générale,Loisirs,Débit,-25.16,8589.82,Paris,Virement
TXN000998,2024-09-16,CLIENT_0051,Société Générale,Salaire,Crédit,4300.58,6041.95,Bordeaux,Carte bancaire
TXN000999,2024-06-23,CLIENT_0154,Crédit Agricole,Santé,Débit,-1738.48,14719.81,Toulouse,Mobile
TXN001000,2024-06-02,CLIENT_0011,LCL,Épargne,Débit,-266.6,13079.63,Bordeaux,Carte bancaire
TXN001001,2024-11-23,CLIENT_0124,Crédit Agricole,Santé,Débit,-1169.01,2803.65,Nantes,Virement
TXN001002,2024-07-23,CLIENT_0092,BNP Paribas,Logement,Débit,-21.78,-346.67,Lyon,Virement
TXN001003,2024-05-28,CLIENT_0196,Crédit Agricole,Virement,Crédit,1012.3,8578.14,Paris,Carte bancaire
TXN001004,2024-04-11,CLIENT_0045,Crédit Agricole,Santé,Débit,-551.27,3560.98,Bordeaux,Virement
TXN001005,2024-04-10,CLIENT_0174,Société Générale,Alimentation,Débit,-658.16,1068.45,Nantes,Carte bancaire
TXN001006,2024-06-22,CLIENT_0170,Société Générale,Santé,Débit,-604.17,12047.06,Nantes,Carte bancaire
TXN001007,2024-03-01,CLIENT_0137,LCL,Logement,Crédit,697.43,2439.44,Toulouse,Prélèvement
TXN001008,2024-11-02,CLIENT_0158,La Banque Postale,Épargne,Crédit,1260.52,216.03,Bordeaux,Mobile
TXN001009,2024-05-30,CLIENT_0033,La Banque Postale,Logement,Débit,-137.88,11831.98,Strasbourg,Virement
TXN001010,2024-02-11,CLIENT_0043,La Banque Postale,Virement,Crédit,3965.44,9030.74,Nantes,Mobile
TXN001011,2024-07-10,CLIENT_0183,Crédit Agricole,Virement,Crédit,2618.52,2274.48,Strasbourg,Espèces
TXN001012,2024-08-30,CLIENT_0167,BNP Paribas,Loisirs,Débit,-1597.07,11754.68,Bordeaux,Virement
TXN001013,2024-04-13,CLIENT_0079,LCL,Virement,Crédit,4322.68,5636.45,Nantes,Mobile
TXN001014,2024-03-21,CLIENT_0076,LCL,Shopping,Débit,-216.47,11150.15,Toulouse,Virement
TXN001015,2024-10-25,CLIENT_0120,LCL,Alimentation,Débit,-1554.71,6104.59,Nantes,Prélèvement
TXN001016,2024-09-11,CLIENT_0068,BNP Paribas,Shopping,Débit,-66.67,6346.17,Toulouse,Carte bancaire
TXN001017,2024-05-30,CLIENT_0071,Société Générale,Salaire,Crédit,2588.32,9476.64,Lyon,Carte bancaire
TXN001018,2024-02-06,CLIENT_0085,Crédit Agricole,Shopping,Débit,-504.76,2548.02,Lille,Prélèvement
TXN001019,2024-04-07,CLIENT_0193,La Banque Postale,Remboursement,Crédit,4990.08,14975.28,Lille,Carte bancaire
TXN001020,2024-06-02,CLIENT_0104,La Banque Postale,Loisirs,Débit,-1958.9,5759.07,Paris,Espèces
TXN001021,2024-11-30,CLIENT_0102,Société Générale,Salaire,Crédit,4946.91,14248.08,Bordeaux,Virement
TXN001022,2024-08-30,CLIENT_0185,LCL,Santé,Débit,-1966.01,11243.13,Toulouse,Carte bancaire
TXN001023,2024-06-09,CLIENT_0113,LCL,Santé,Débit,-2355.11,5974.16,Paris,Prélèvement
TXN001024,2024-03-12,CLIENT_0189,BNP Paribas,Remboursement,Crédit,4375.06,4236.37,Strasbourg,Prélèvement
TXN001025,2024-06-22,CLIENT_0200,La Banque Postale,Santé,Débit,-1715.98,5752.22,Lille,Prélèvement
TXN001026,2024-10-27,CLIENT_0085,La Banque Postale,Alimentation,Débit,-85.36,1656.59,Nantes,Espèces
TXN001027,2024-04-14,CLIENT_0085,La Banque Postale,Épargne,Débit,-969.15,6859.05,Strasbourg,Prélèvement
TXN001028,2024-02-17,CLIENT_0177,La Banque Postale,Logement,Débit,-1384.5,-3.08,Strasbourg,Carte bancaire
TXN001029,2024-04-05,CLIENT_0060,Crédit Agricole,Santé,Débit,-2407.67,3899.17,Lyon,Espèces
TXN001030,2024-01-30,CLIENT_0106,LCL,Shopping,Débit,-433.71,12825.46,Marseille,Carte bancaire
TXN001031,2024-03-07,CLIENT_0100,Société Générale,Salaire,Crédit,2121.15,11018.71,Marseille,Virement
TXN001032,2024-06-07,CLIENT_0148,Crédit Agricole,Épargne,Débit,-1663.66,1961.11,Bordeaux,Mobile
TXN001033,2024-12-16,CLIENT_0037,LCL,Virement,Crédit,1413.43,-384.63,Lyon,Espèces
TXN001034,2024-11-05,CLIENT_0118,LCL,Santé,Débit,-2276.2,13128.21,Paris,Carte bancaire
TXN001035,2024-05-27,CLIENT_0077,LCL,Virement,Crédit,1766.57,12560.91,Marseille,Espèces
TXN001036,2024-05-07,CLIENT_0169,Société Générale,Logement,Crédit,3679.56,6596.34,Lyon,Espèces
TXN001037,2024-12-23,CLIENT_0161,La Banque Postale,Alimentation,Débit,-2177.0,3743.53,Lille,Carte bancaire
TXN001038,2024-12-23,CLIENT_0032,Crédit Agricole,Santé,Crédit,2085.83,11308.84,Lyon,Carte bancaire
TXN001039,2024-09-15,CLIENT_0012,LCL,Shopping,Débit,-416.27,2714.27,Paris,Carte bancaire
TXN001040,2024-11-23,CLIENT_0050,LCL,Virement,Crédit,1936.72,11062.34,Paris,Carte bancaire
TXN001041,2024-05-08,CLIENT_0119,LCL,Transport,Débit,-345.52,9889.58,Strasbourg,Carte bancaire
TXN001042,2024-02-12,CLIENT_0113,Société Générale,Salaire,Crédit,3302.26,10560.51,Strasbourg,Prélèvement
TXN001043,2024-03-23,CLIENT_0032,La Banque Postale,Logement,Débit,-1519.44,2247.17,Nantes,Virement
TXN001044,2024-02-09,CLIENT_0056,BNP Paribas,Alimentation,Débit,-387.97,5050.35,Bordeaux,Espèces
TXN001045,2024-12-22,CLIENT_0184,BNP Paribas,Alimentation,Débit,-2029.72,9435.69,Nantes,Prélèvement
TXN001046,2024-08-15,CLIENT_0052,Société Générale,Alimentation,Débit,-126.42,5349.63,Toulouse,Virement
TXN001047,2024-04-12,CLIENT_0050,BNP Paribas,Transport,Débit,-74.72,-274.32,Bordeaux,Carte bancaire
TXN001048,2024-12-06,CLIENT_0084,Crédit Agricole,Logement,Débit,-114.81,7443.75,Bordeaux,Mobile
TXN001049,2024-04-16,CLIENT_0060,Société Générale,Salaire,Crédit,2005.57,6132.14,Lyon,Prélèvement
TXN001050,2024-06-14,CLIENT_0055,LCL,Logement,Débit,-1636.71,-314.29,Bordeaux,Carte bancaire
TXN001051,2024-12-02,CLIENT_0056,LCL,Loisirs,Débit,-925.61,543.63,Lille,Mobile
TXN001052,2024-09-12,CLIENT_0146,Société Générale,Transport,Débit,-1979.19,13794.47,Lille,Carte bancaire
TXN001053,2024-11-03,CLIENT_0198,Société Générale,Shopping,Crédit,3496.76,10007.46,Toulouse,Virement
TXN001054,2024-11-21,CLIENT_0005,La Banque Postale,Shopping,Crédit,3348.53,546.46,Strasbourg,Espèces
TXN001055,2024-09-18,CLIENT_0006,La Banque Postale,Santé,Débit,-1763.05,-293.98,Lyon,Prélèvement
TXN001056,2024-05-01,CLIENT_0096,LCL,Épargne,Débit,-1551.32,428.81,Lille,Virement
TXN001057,2024-03-18,CLIENT_0154,LCL,Épargne,Débit,-99.58,13812.84,Toulouse,Virement
TXN001058,2024-05-22,CLIENT_0107,Crédit Agricole,Shopping,Débit,-1902.43,7573.53,Paris,Virement
TXN001059,2024-06-18,CLIENT_0171,Société Générale,Shopping,Débit,-1350.58,13552.8,Bordeaux,Mobile
